"SAN CRISTOBAL DE LA HABANA EL PRINCIPEFeb 01, 2008",92,"4 3/8""",42,,Petit Corona,"Healthy color and slight box pressing make this a charming petit corona. The cigar imparts complex, savory notes of wood and leather before fruity flavors blossom and resonate on the finish."
"COHIBA ROBUSTOFeb 01, 2008",92,"4 7/8""",50,,Robusto,"A golden brown robusto with a flat cap. The fine draw finesses the palate with a peppery smoke well balanced by leather, tea and cedar notes. A medium- to full-bodied cigar that will improve with age."
"BOLIVAR CORONAS JUNIORFeb 01, 2008",91,"4 3/8""",42,,Petit Corona,"Subtly box pressed with a flat cap. The cigar gives off a creamy smoke as it burns, and offers substantial wood, coffee bean and leather notes for such a small cigar. Impressive complexity."
"HOYO DE MONTERREY DOUBLE CORONAFeb 01, 2008",91,"7 5/8""",49,Medium,Double Corona,"This big double corona gleams with a golden-brown wrapper and attractive three seam cap. The draw is smooth and the smoke is creamy, giving a great balance of leather, spice and cedar."
"PUNCH PETIT PUNCHFeb 01, 2008",91,"4""",40,,Petit Corona,"An oily little cigar with lots of leather, earth and chocolate flavors that have a pleasantly smoky character. A cherry note comes through as well."
"COHIBA CORONA ESPECIALEFeb 01, 2008",91,"6""",38,,Panetela,"Pigtailed with a rich, oily wrapper. It burns and draws evenly, leaving woody, cedary impressions on the palate along with some leather and sophisticated tobacco flavor."
"DIPLOMATICOS NO. 2Feb 01, 2008",91,"6 1/8""",52,Medium,Figurado,A gorgeous torpedo that burns a little crooked. The smoke is pleasantly woody with complex pepper and almond notes that lead to a leathery finish. A balanced medium- to full-bodied cigar.
"MONTECRISTO NO. 4 RESERVAFeb 01, 2008",91,"5 1/8""",42,Medium-Full,Petit Corona,"A golden brown corona with an even burn and draw. The rich smoke carries complex notes of leather, tobacco and pepper."
"PARTAGAS PRESIDENTEFeb 01, 2008",90,"6 1/4""",47,,Figurado,"An oily, box-pressed perfecto with a reddish brown wrapper. It burns unevenly but draws well. The smoke is rich with sweet spicy notes that frame a meaty, leathery core. The finish is woody"
"PUNCH NINFASFeb 01, 2008",90,"7""",33,Medium,Panetela,"Slim and elegant, this cigar is well capped. Although the draw is a bit firm, it is even, delivering toasty flavors that are sweetly spiced and a café au lait finish."
"H. UPMANN CORONAS JUNIORFeb 01, 2008",88,"4 1/2""",36,,Petit Corona,"This mini is made with a dark brown wrapper and three seam cap. It produces woody, leathery flavors with some fruity notes"
"EL REY DEL MUNDO GRANDES DE ESPAÑAFeb 01, 2008",88,"7 1/2""",38,Mild-Medium,Panetela,"A perfectly rolled lancero with an attractive cap, but a slightly firm draw. It is pleasantly toasty and leathery. Well balanced, but the draw affected the score."
"PARTAGAS PETIT CORONA ESPECIALESFeb 01, 2008",88,"5 1/4""",42,,Petit Corona,"Semi box-pressed with an oily wrapper. Flavors start out bitter, but become fruity with a meaty core that almost develops into more complex leather flavors."
"EL REY DEL MUNDO CHOIX SUPREMEFeb 01, 2008",88,"5""",48,Medium,Robusto,"A good-looking cigar with a notably firm draw. Cedar, leather and coffee bean notes are complex and flavorful but adversely affected by the draw."
"MONTECRISTO ESPECIALFeb 01, 2008",87,"7 1/2""",38,Medium-Full,Panetela,"A pigtailed panetela with a well-oiled wrapper. Its tight draw inhibits the leather, toast and sweet flavors that would otherwise fully materialize."
"POR LARRAÑAGA MONTECARLOFeb 01, 2008",85,"6 1/4""",33,Medium-Full,Panetela,"A veiny cigar that tends to go out.  The draw is fine, imparting medium-bodied woody notes and a sweet finish that could be use more dimension."
"POR LARRAÑAGA ROBUSTO DE LARRAÑAGA EDICION REGIONALJan 22, 2008",93,"4 7/8""",50,Full,Robusto,A gorgeous cigar that is spicy and rich but balanced by sweet cherry and leather flavors. It gets better as it is smoked and has tremendous aging potential.
"POR LARRAÑAGA MAGNIFICO EDICION REGIONALJan 22, 2008",91,"6 1/2""",50,Medium,Toro,"Attractive, nearly perfect in appearance. The draw is firm, but the smoke has a pleasantly toasty quality complemented by coffee bean notes. Very flavorful."
"MONTECRISTO NO. 2Top 25 of 2007 |
                                                                                    Rank: 3",94,"6 1/8""",52,,Figurado,"This renowned torpedo is an icon among Cuban cigars and remains one of the most popular smokes among aficionados around the world. At one time, production of the cigar was limited to the H. Upmann factory in Old Havana, but the cigar's recent popularity has caused Habanos to expand its production to other key export factories in the city, and today about 3 million Montecristo No. 2s are made each year. The new H. Upmann factory in Nueva Vedado oversees the production of the cigar, and only top-ranked rollers on the island are allowed to make it. The Montecristo No. 2 has always been a favorite of the CIGAR AFICIONADO editors. It was one of the magazine's star cigars in a 1992 article on the best cigars of Cuba, and it has ranked highly in just about every tasting for the magazine ever since. The 6 1/8-inch x 52-ring cigar is one of the most flavorful, best drawing smokes ever. It delivers loads of earthy and tobacco character with a full body and lots of spicy undertones. It's great to smoke now, but will improve with age. We have had 50-year-old Monte No. 2s that were still rich, cedary and delicious to smoke."
"COHIBA MADURO 5 SECRETOSTop 25 of 2007 |
                                                                                    Rank: 6",93,"4 1/3""",40,,Petit Corona,"The maxim that a cigar needn't be bigger to be better is driven home by the new Cohiba Maduro 5. The Cubans launched the maduro range for their most famous brand in early 2007 with three sizes: Genios, 5 1/2 inches by 52 ring; Mágicos, 4 1/2 inches by 52 ring; and Secretos, 4 1/3 inches by 40. It was the smallest that really blew us away with complex flavors of coffee, leather, almonds and caramel. It's a full-bodied smoke with a big heart for a little cigar. It's like comparing a rich espresso with a simple filtered coffee. The Cubans claim to be using fiveyear- old wrapper for these cigars. The top leaves on the plants (called coronas) are picked later than normal to assure that the tobacco is as rich and ripe as possible. The tobacco is then fermented longer to give more color and flavor to the leaf. Almost all the Cohiba Maduro 5s are made in the Partagas factory in Old Havana near the capitol building."
"MONTECRISTO  PETIT EDMUNDOTop 25 of 2007 |
                                                                                    Rank: 11",92,"4 1/3""",52,,Odd,"This is one hell of a rich smoke for such a small package. Only 4 1/3 inches by 52 ring in size, this little blockbuster delivers an opulent palate full of rich cocoa bean, sweet earth and pleasant floral notes that crescendo to a long, nutty finish. Smoking it is almost like drinking a rich, decadent Chinese tea. This cigar was created in the new H. Upmann factory in Nuevo Vedado in 2006 following the success of the Hoyo de Monterrey Petit Robusto. The Petit Edmundo is essentially a shortened version of the highly successful Montecristo Edmundo, which is 52 ring by 5 1/3 inches. The petit is actually stronger and more flavorful than the original. In fact, it's hard to think of a cigar from Cuba that packs so much flavor in such a little format."
"PUNCH DOUBLE CORONATop 25 of 2007 |
                                                                                    Rank: 16",92,"7 5/8""",49,,Double Corona,"It wasn't that long ago that the Punch Double Corona, as one of the hardest Cuban cigars to find on the market, was worth its weight in gold. That all changed in the last five or six years as consumer tastes evolved to shorter and fatter cigars. What remained the same is the 7 5/8-inch x 49-ring cigar's astonishingly good taste, which offers cocoa and coffee bean flavors that are complex with toasty, leathery undertones. It's a medium-bodied smoke, perhaps less powerful than it was a decade ago, but the tempered strength is more than made up for in finesse and refinement. Most of the Punch Double Coronas are made by top-ranked rollers in the new La Corona factory on the outskirts of Havana. Recent visits to key factories suggest that the cigars are now produced in very limited quantities due to waning demand."
"TRINIDAD ROBUSTO EXTRADec 04, 2007",90,"6 1/8""",50,Medium,Toro,"A very handsome cigar with a golden, oily wrapper and pigtail cap. The draw is a bit firm but offers toasty flavors with a hint of leather."
"MONTECRISTO NO. 3Dec 01, 2007",92,"5 5/8""",42,Medium,Corona,"This good-looking cigar has a near perfect performance, burning with a black/gray ash. It’s earthy, complex and rich, with some red pepper spices on the palate. A medium- to full-bodied smoke that should improve with some age."
"MONTECRISTO NO. 2Dec 01, 2007",92,"6 1/8""",52,,Figurado,"A gorgeous pyramid that is earthy and right. Full bodied and spicy, with rich texture and perfect mouth feel to the smoke. Great now, but this cigar should age very well. "
"HOYO DE MONTERREY REGALOS EDICIÓN LIMITADA 2007Dec 01, 2007",92,"5 1/3""",46,,Robusto,"Well made with a dark, oily wrapper. The smoke is rich with earth, leather and coffee bean flavors that leave a long, sweet finish. A well-balanced cigar."
"COHIBA MADURO 5 GENIOSDec 01, 2007",91,"5 1/2""",52,Medium-Full,Toro,"Although this dark cigar burns a tad unevenly, it is rich with coffee, nut and leather notes balanced by a touch of sweetness and a cedary finish."
"COHIBA MADURO 5 MÁGICOSDec 01, 2007",91,"4 1/2""",52,Full,Robusto,A good-looking robusto that emanates a spicy aroma as it burns. It is significantly earthy and spicy with leather and wood notes that culminate in a spicy finish.
"PARTAGAS SERIE D NO. 4Dec 01, 2007",91,"4 7/8""",50,,Robusto,"A gorgeous cigar with a reddish-brown wrapper. It has a fine, earthy aroma and a touch of pepper and leather on the palate. A delicious cigar with a medium to full body."
"H. UPMANN CONNOISSEUR NO. 1Dec 01, 2007",91,"5""",48,Medium-Full,Robusto,"A peppery cigar with lots of coffee and leather notes. While the start is somewhat rough, the smoke improves vastly. A medium- to full-bodied cigar with a mellow, toasty finish."
"HOYO DE MONTERREY CORONADec 01, 2007",91,"5 5/8""",42,,Corona,"This slightly pressed corona has a steady draw and a toasty aroma. It’s earthy, gutsy and rich, with bold flavors of leather, cedar and pepper. "
"PARTAGAS 8-9-8 VARNISHEDDec 01, 2007",90,"6 3/4""",43,Medium-Full,Lonsdale,"This good-looking cigar has fine oils and lovely color. It’s leathery and toasty, with a touch of wheaty flavor. A medium-bodied smoke that’s very pleasant."
"CUABA TRADICIONALESDec 01, 2007",90,"4 3/4""",42,Medium,Figurado,"A perfecto with great color. It burns poorly but it has a nice draw. It’s peppery and spicy. There’s some leather on the palate as well as cedar, leading to a long finish. Medium to full bodied."
"EL REY DEL MUNDO CORONA DE LUXEDec 01, 2007",90,"5 1/2""",42,,Corona,"A good-looking corona, particularly its cap. While the draw is easy, almost loose, the flavor is impressive, with buttered toast, cedar and leather on the palate. Medium to full bodied. "
"ROMEO Y JULIETA ESCUDOS EDICIÓN LIMITADA 2007 Dec 01, 2007",88,"5 1/2""",50,Medium,Toro,"A dark cigar with a notably uneven burn. The smoke is earthy with touches of cocoa bean, wood and spice. The finish is toasty."
"BOLIVAR GOLD MEDALDec 01, 2007",88,"6 1/2""",42,,Lonsdale,"A beautiful, golden-brown cigar with lots of toasty, cedary flavors and a pleasant finish. A notably firm draw, however, hurt the score."
"MONTECRISTO NO. 4 RESERVANov 20, 2007",91,"5 1/8""",42,Medium-Full,Petit Corona,"A golden brown corona with an even burn and draw. The rich smoke carries complex notes of leather, tobacco and pepper."
"TRINIDAD INGENIOS EDICIÓN LIMITADA 2007Nov 20, 2007",89,"6 1/2""",42,Medium-Full,Lonsdale,"A long, thin cigar with a pigtail cap. It smokes well, offering predominantly sweet wood flavors and a leather note that continues to the finish."
"ROMEO Y JULIETA EXHIBICIÓN NO. 3Nov 06, 2007",93,"5 5/8""",46,,Toro,"This gorgeous and delicious smoke has a near-perfect burn. It’s rich, loading the palate with notes of coffee beans. A balanced and smooth cigar."
"EDMUNDO DANTES EL CONDE 109 EXCLUSIVO MEXICOOct 23, 2007",92,"7 1/4""",50,Medium,Figurado,"Beautifully constructed with a tapered head. There is a fine, spicy quality to the smoke that is well balanced by floral, tobacco and toasty flavors. It will age very well."
"JUAN LOPEZ SELECCIÓN NO. 1Oct 09, 2007",89,"5 5/8""",46,Medium,Toro,"Covered in a spotty wrapper, this cigar has an uneven burn but shows a rich and meaty flavor profile that is toasty and woody with a cherry note and a cedary finish. "
"SAN CRISTOBAL DE LA HABANA LA FUERZAOct 09, 2007",89,"5 1/2""",50,Medium-Full,Toro,A beautiful pressed and oily cigar with a three-seam cap. The burn is uneven but delivers a chewy smoke sweet with cocoa and wood. 
"MONTECRISTO PETIT EDMUNDOOct 01, 2007",94,"4 1/3""",52,Full,Odd,"From the deep reddish-brown color to the perfect three-seam cap, this cigar exhibits model construction. A lush, full draw envelopes the palate with rich cocoa bean, sweet earth and pleasant floral notes that crescendo to a long, nutty finish."
"SAINT LUIS REY SERIE AOct 01, 2007",93,"5 5/8""",46,Medium,Toro,"A semi box-pressed beauty that smokes and smells wonderful, delivering the profound leather notes that cigar-smokers crave, along with coffee and spice flavors. A resounding chocolatey sweetness makes this cigar sublimely balanced. "
